User_ID,Username,Email,Signup_Date,Country,Age,Gender,Device_Type,Game_Title,Total_Play_Sessions,Avg_Session_Duration_Min,Total_Hours_Played,In_Game_Purchases_Count,Total_Revenue_USD,Last_Login,Subscription_Tier,Referral_Source,Preferred_Game_Mode,Rank_Tier,Achievement_Score,Revenue_per_Session,Days_Since_Signup,Days_Since_Last_Login
44be9273-ba0d-4c43-bd33-d1d26ac09396,howellnancy,sandersbrandon@yahoo.com,2024-01-30,Namibia,21,Male,Mobile,SpeedRun,16,37.49,46.24,4,2.24,2025-05-05,Platinum,Social Media,Solo,Gold,9550,0.14,484,23.0
999fb84a-91d7-4f01-8e01-a32b6331f7ca,zscott,angelaclark@rodgers.info,2024-02-15,Chile,28,Male,Mobile,BattleZone,26,34.35,106.64,6,22.32,2025-05-08,Gold,Friend,Solo,Platinum,4478,0.8584615384615385,468,20.0
5b56ca37-6aee-4643-acb0-82b04ebe35fe,garyrogers,dsmith@hicks.com,2023-09-22,Chile,34,Other,Mobile,QuestRaid,21,20.87,132.88,4,8.83,,Free,Friend,Co-op,Bronze,8012,0.4204761904761905,614,
9fdce291-ebbe-45d8-877b-a6246f33d745,zjackson,william98@doyle.com,2025-03-01,Venezuela,26,Male,PC,BattleZone,25,20.13,168.91,2,37.88,2025-05-05,Free,Organic,Solo,Platinum,9884,1.5152,88,23.0
bd182ec5-3341-4d89-8dd0-9afb93941118,obrown,reeseamber@gay-harmon.org,2024-02-08,Italy,43,Other,PC,QuestRaid,23,32.07,143.63,3,81.43,,Free,Ads,Co-op,Diamond,6314,3.540434782608696,475,
0c9d4369-8355-4c78-91eb-14ce328323c9,dean77,spayne@yahoo.com,2024-10-28,Guatemala,18,Other,Console,SpeedRun,24,25.87,112.4,8,190.23,2025-05-08,Platinum,Ads,Solo,Silver,659,7.92625,212,20.0
02533605-5a6f-410c-8512-28f6aacb8fd6,wayneyang,edwardssarah@gmail.com,2025-03-03,Lao People's Democratic Republic,15,Female,PC,SpeedRun,19,31.45,119.89,7,31.82,,Silver,Social Media,Multiplayer,Gold,9377,1.674736842105263,86,
abb6873b-c04a-4533-9fdd-bc6199975a6d,kristen14,ruizdiane@yahoo.com,2024-11-07,Brazil,28,Other,Mobile,MysticWar,20,55.0,102.44,5,37.95,,Platinum,Friend,Multiplayer,Bronze,932,1.8975000000000002,202,
01a3aed4-bdf6-47b5-ad42-64ea9daa071a,powens,tiffany79@ellis-clark.com,2025-03-13,Guam,38,Other,Mobile,BattleZone,24,46.22,105.51,5,31.33,2025-05-16,Silver,Organic,Co-op,Diamond,4024,1.3054166666666667,76,12.0
49115210-9b53-4367-81d5-2a9f0e6accc1,christinenichols,brandyrichardson@hotmail.com,2024-08-19,Spain,44,Female,PC,MysticWar,22,36.33,12.47,8,16.09,2025-05-05,Free,Ads,Co-op,Platinum,3977,0.7313636363636363,282,23.0
f210e8c5-b079-480e-b858-d0c41178949f,rgoodman,nroberts@steele-price.biz,2024-08-27,Svalbard & Jan Mayen Islands,37,Male,Console,SpeedRun,18,37.8,83.34,6,3.07,2025-05-14,Gold,Organic,Multiplayer,Diamond,6493,0.17055555555555554,274,14.0
38ca5b2f-2a6e-4832-80e5-ae944d7eaeaa,jacob19,melissajohnson@hotmail.com,2024-11-05,Sao Tome and Principe,18,Other,Mobile,MysticWar,15,31.68,186.01,5,33.99,2025-05-11,Gold,Friend,Solo,Gold,7919,2.266,204,17.0
a6599942-553a-4181-837c-a1c2311cb364,jamesdarlene,robbinsellen@jones.com,2024-06-05,Belgium,24,Female,Console,MysticWar,22,36.15,91.45,2,32.81,,Platinum,Organic,Multiplayer,Diamond,4669,1.4913636363636364,357,
0c8036f1-1484-403b-8d59-e92999d76cda,jmarshall,thompsonkevin@yahoo.com,2024-09-29,Gambia,46,Other,Console,MysticWar,20,16.75,125.31,4,71.59,,Gold,Ads,Multiplayer,Bronze,9725,3.5795000000000003,241,
6b9b33b6-2b4d-44c2-9999-e44e37d1dd29,levi17,greenjason@yahoo.com,2025-02-06,Congo,45,Female,Console,QuestRaid,22,33.53,47.81,5,66.29,,Silver,Social Media,Multiplayer,Platinum,5006,3.0131818181818186,111,
a3b9709f-b80f-42fc-8691-f7c2686c4215,lward,qsanchez@dunn.com,2024-11-29,France,49,Male,Console,QuestRaid,28,27.6,106.45,3,70.07,2025-05-08,Platinum,Organic,Multiplayer,Bronze,688,2.5025,180,20.0
0b4bd700-f843-49b4-a43b-6b2246a93c1a,gomezwendy,sloankevin@oconnor-wilkerson.com,2024-05-30,Kyrgyz Republic,25,Female,PC,QuestRaid,20,32.92,35.84,9,33.24,,Free,Friend,Solo,Bronze,2881,1.6620000000000001,363,
607ac965-81ba-4b6e-87ef-b71882ad0597,michael22,scole@hotmail.com,2024-12-26,Comoros,19,Male,Console,QuestRaid,20,34.66,99.92,2,10.55,2025-05-15,Silver,Ads,Solo,Silver,6522,0.5275000000000001,153,13.0
f3ee5cbc-5bdc-4d12-abc0-be55a7ff692d,monroemichael,hsmall@allen.com,2024-07-02,Saint Pierre and Miquelon,48,Female,Mobile,BattleZone,20,18.38,143.58,7,18.89,2025-05-11,Platinum,Organic,Solo,Bronze,6130,0.9445,330,17.0
0e19f8e2-eade-4075-85c2-4572cfbfd65f,ssalinas,kshort@wagner-juarez.com,2023-10-20,Korea,39,Other,Mobile,BattleZone,23,17.35,135.92,5,25.74,2025-05-19,Free,Social Media,Solo,Diamond,5031,1.1191304347826085,586,9.0
4e04f7cc-f155-4ada-9261-6f752623b45c,brandonlee,vbaker@coleman-ramsey.biz,2023-08-28,Montserrat,44,Female,Console,BattleZone,14,26.29,36.19,3,7.17,2025-05-13,Gold,Social Media,Co-op,Diamond,8700,0.5121428571428571,639,15.0
db7e5868-5596-4c2c-83cb-6727386e9185,christopher80,melissabaxter@moore.biz,2023-10-31,India,32,Male,Mobile,SpeedRun,18,29.97,63.47,6,23.61,2025-05-04,Silver,Friend,Solo,Gold,6822,1.3116666666666665,575,24.0
fdae0968-b801-4399-8462-bfd3b981c859,medinajody,johnlevine@gmail.com,2025-01-22,Christmas Island,47,Other,PC,SpeedRun,21,23.38,88.85,4,44.31,2025-05-19,Gold,Ads,Co-op,Silver,6698,2.1100000000000003,126,9.0
08b5cd18-273d-4032-9cb1-586d7f5c295a,cassandradavis,bbates@bradley.info,2023-10-12,Vietnam,25,Other,Console,QuestRaid,17,58.74,54.91,3,48.05,2025-05-01,Platinum,Social Media,Co-op,Silver,5770,2.826470588235294,594,27.0
83c25641-3678-45cc-a205-9ff09c29fc09,scott62,nrivas@gay.com,2023-07-04,Croatia,30,Male,Mobile,QuestRaid,26,41.39,50.7,3,42.79,2025-05-04,Silver,Organic,Multiplayer,Bronze,1544,1.6457692307692307,694,24.0
b35abf12-bd6b-4237-8b48-d764040f57cd,vangscott,savannah24@hotmail.com,2025-01-26,Cyprus,31,Female,Console,MysticWar,24,17.69,45.04,6,9.28,2025-05-07,Gold,Social Media,Co-op,Platinum,6562,0.38666666666666666,122,21.0
c1075a57-f707-4996-b229-1e009128271b,gsmith,ismith@curry.net,2025-04-06,Saint Helena,21,Other,PC,BattleZone,16,29.58,98.5,3,51.63,,Silver,Ads,Multiplayer,Bronze,9753,3.226875,52,
7510efa1-83f6-472a-baed-fe0475a81d94,salvarado,abigailgiles@meyers-stewart.net,2024-07-15,Bahamas,23,Female,PC,MysticWar,15,28.76,114.85,6,94.83,2025-05-09,Gold,Social Media,Multiplayer,Gold,2501,6.322,317,19.0
98b90182-4f0b-4514-a666-9ae798b7c553,james82,smithshannon@morrison.org,2023-09-07,Maldives,25,Other,Mobile,MysticWar,26,35.12,46.78,3,55.9,2025-05-16,Free,Social Media,Co-op,Gold,8022,2.15,629,12.0
b2917032-90d6-4b3d-bba6-8900085cc83c,timothymyers,zhangsydney@hotmail.com,2024-06-29,Afghanistan,24,Male,Console,SpeedRun,16,20.05,83.96,8,14.18,2025-05-07,Silver,Social Media,Co-op,Diamond,5073,0.88625,333,21.0
aa6dcd0f-8588-48e8-97bf-7108456c739a,holtashley,horntiffany@hotmail.com,2024-09-30,Georgia,38,Other,PC,SpeedRun,13,28.67,17.74,3,177.69,2025-05-13,Gold,Social Media,Solo,Bronze,7137,13.668461538461539,240,15.0
40c090d2-f29b-477f-86d6-171efe1aec1f,djones,dbutler@hobbs.com,2025-05-19,Solomon Islands,41,Male,Console,SpeedRun,16,13.81,129.79,10,4.31,2025-05-18,Silver,Friend,Solo,Diamond,2333,0.269375,9,10.0
8f7fc425-cf10-4cf1-80ef-49cc30f59ce5,lance74,randall33@sanders-jefferson.com,2024-11-23,Australia,29,Female,Mobile,QuestRaid,24,25.2,101.69,2,16.15,2025-05-17,Silver,Ads,Co-op,Bronze,3778,0.6729166666666666,186,11.0
a0b14a1e-6e3d-4252-aa10-e1f691b930c5,carrie49,alejandromartinez@hotmail.com,2024-03-12,Jordan,19,Other,Console,QuestRaid,23,22.36,60.75,5,7.35,,Silver,Social Media,Co-op,Platinum,6057,0.31956521739130433,442,
62ab08a9-2800-46ac-a1ca-93af9876b7fe,william45,luis67@yahoo.com,2024-11-26,Cape Verde,31,Other,Console,MysticWar,26,28.09,108.58,3,68.34,2025-05-21,Silver,Ads,Multiplayer,Gold,185,2.6284615384615386,183,7.0
77ddff4c-649b-41a5-adb3-cff753246db4,ryanjones,savannahsullivan@yahoo.com,2023-08-17,Chad,18,Male,PC,QuestRaid,25,45.49,124.55,4,128.14,2025-05-20,Gold,Ads,Solo,Diamond,4707,5.1255999999999995,650,8.0
e635d876-3866-49f0-a1ff-c8631fce78f6,alexandracarlson,matthew91@hotmail.com,2024-11-28,Maldives,23,Female,Console,BattleZone,24,37.59,74.55,2,87.18,,Gold,Ads,Co-op,Platinum,3270,3.6325000000000003,181,
f73fd809-11a5-41f8-a7a2-1b1690c482f1,stephen45,michaelmckay@yahoo.com,2023-11-11,Uzbekistan,20,Other,PC,QuestRaid,23,24.82,30.13,5,12.24,2025-05-04,Free,Social Media,Multiplayer,Gold,4296,0.5321739130434783,564,24.0
647431ef-41b8-4a41-8fcb-461dc2e6c223,kimberlyperez,mconley@hotmail.com,2023-11-26,Nepal,28,Other,Mobile,BattleZone,16,27.58,66.62,2,65.5,2025-05-20,Gold,Ads,Multiplayer,Platinum,2494,4.09375,549,8.0
623c9588-19bc-474e-abed-ef0c999e37b3,stevenskatie,suzannerodriguez@hotmail.com,2024-12-21,Korea,26,Male,Mobile,BattleZone,12,22.14,104.41,4,159.24,2025-05-08,Free,Friend,Multiplayer,Diamond,4891,13.270000000000001,158,20.0
13784a12-90b7-4f9e-a5e8-56d38505d01a,hansenmelissa,riggsteresa@ponce.com,2025-04-12,Nigeria,42,Other,Console,SpeedRun,18,37.08,62.41,3,84.33,2025-05-04,Silver,Ads,Multiplayer,Bronze,2773,4.685,46,24.0
857dd704-34ad-4db0-9a93-de304c837cd4,morrislaura,terrianthony@hotmail.com,2024-01-03,Ukraine,47,Female,Mobile,MysticWar,12,18.2,135.01,5,1.26,2025-05-21,Free,Organic,Solo,Gold,946,0.105,511,7.0
fa220f3a-4a1c-43ca-a0b6-d76157730e42,zclark,cynthiamcdaniel@hotmail.com,2023-07-07,Fiji,14,Other,Mobile,BattleZone,19,39.46,162.85,3,55.31,2025-05-03,Free,Organic,Multiplayer,Silver,9289,2.9110526315789476,691,25.0
784ed850-6eaa-4b60-bdd3-93fd96ab04de,millsjose,shelia23@hotmail.com,2024-10-27,Chad,16,Male,Mobile,SpeedRun,21,43.11,110.75,6,80.99,2025-05-17,Silver,Organic,Solo,Bronze,1849,3.8566666666666665,213,11.0
cc4c0953-19af-4521-972f-5818b58dc26c,tsmith,ashley84@hotmail.com,2024-02-22,Jersey,39,Female,PC,QuestRaid,21,24.46,165.71,7,101.13,2025-05-15,Free,Organic,Solo,Gold,1269,4.815714285714286,461,13.0
9d08a296-0a23-4965-90f9-0dc2b2f67929,jill38,tonya40@gmail.com,2024-02-11,Comoros,26,Male,Mobile,MysticWar,24,26.77,77.55,7,1.6,2025-05-05,Free,Social Media,Multiplayer,Diamond,8551,0.06666666666666667,472,23.0
ee566715-b0ef-4b1f-b70d-e7861529855e,josemiller,zstone@yahoo.com,2024-01-26,French Polynesia,17,Other,PC,MysticWar,29,34.17,138.97,4,59.17,2025-05-04,Gold,Organic,Co-op,Diamond,8593,2.040344827586207,488,24.0
9c4d0922-6847-4c63-b0d4-f3e503e5909c,boyddaniel,marie60@yahoo.com,2024-07-15,Sierra Leone,31,Female,PC,SpeedRun,21,17.39,131.02,5,50.68,,Gold,Organic,Co-op,Gold,1831,2.413333333333333,317,
f3bec1c5-85f6-4dde-aaa9-b4d8a2aad3ec,sharon74,scott27@abbott.com,2024-09-06,Iraq,33,Other,Mobile,SpeedRun,16,26.69,149.12,5,52.83,,Silver,Friend,Multiplayer,Diamond,661,3.301875,264,
d702de6e-678e-4a2c-a1cc-c32fc4025f90,sgarrison,martinrobert@gmail.com,2024-11-05,Bangladesh,47,Other,Console,SpeedRun,24,32.79,165.61,9,5.33,,Free,Ads,Multiplayer,Bronze,4358,0.22208333333333333,204,
75355a14-5dee-4cf9-be87-85830778003b,zscott,austinodom@green-kelly.org,2024-11-23,Qatar,44,Female,Console,SpeedRun,15,16.98,26.92,3,9.67,,Free,Social Media,Multiplayer,Silver,3777,0.6446666666666666,186,
10c755ca-003d-4d39-a825-f2a9b2bd1dad,rodriguezalison,henryyork@gmail.com,2023-06-15,Japan,13,Female,Console,MysticWar,18,22.32,97.29,4,10.08,,Gold,Organic,Co-op,Bronze,7264,0.56,713,
96d41932-fc2c-42e8-bd66-78109131292b,wardthomas,scottschaefer@yahoo.com,2024-06-07,Bolivia,23,Male,Mobile,SpeedRun,20,29.89,38.63,4,70.37,,Silver,Social Media,Multiplayer,Silver,1713,3.5185000000000004,355,
f1fc3b20-2122-4a51-91de-f52e35d419e1,elliottjennifer,cowandaniel@gmail.com,2025-05-10,Mexico,22,Male,Console,MysticWar,25,16.72,62.98,5,11.1,,Silver,Ads,Co-op,Diamond,2885,0.444,18,
3dce8285-d842-4910-aa6b-62f870a11455,svargas,bennettjennifer@gmail.com,2023-11-16,Belarus,29,Male,Console,MysticWar,20,48.27,94.94,2,10.73,2025-05-08,Silver,Friend,Co-op,Bronze,2764,0.5365,559,20.0
cfb4035b-ace3-43f5-a921-9a1664aed03f,lewisjose,andrewalvarez@cervantes.com,2025-03-19,Bulgaria,47,Female,Console,MysticWar,20,21.98,188.06,2,20.76,,Free,Organic,Solo,Diamond,4754,1.038,70,
e76fc207-2b73-4986-bf8a-f25750ac34b7,james70,padams@sanders.com,2023-07-23,Cape Verde,43,Female,PC,SpeedRun,18,37.87,167.76,3,11.22,,Silver,Social Media,Co-op,Gold,4638,0.6233333333333334,675,
68559c79-12e0-484a-94e7-792315b815c1,hdyer,jessicahaynes@parsons.com,2024-12-11,Nigeria,16,Male,Console,QuestRaid,14,29.99,58.97,3,40.93,2025-05-15,Gold,Social Media,Multiplayer,Diamond,8307,2.9235714285714285,168,13.0
c16f8b8c-f8d7-440e-8ad6-bc6c8de125bd,andrew38,deborah13@yahoo.com,2024-08-24,Angola,21,Female,Mobile,QuestRaid,23,25.52,127.7,3,25.39,2025-05-16,Platinum,Social Media,Solo,Diamond,844,1.103913043478261,277,12.0
ef424d97-7064-463d-b121-9934d259d25e,psanders,wmartinez@garcia-walker.info,2024-05-10,Mayotte,40,Male,PC,MysticWar,20,38.25,214.02,7,4.36,,Silver,Organic,Solo,Bronze,2930,0.21800000000000003,383,
a71940ca-d00d-4529-b885-dee38648f678,iburns,stacy92@yahoo.com,2025-05-20,Malta,38,Other,Console,BattleZone,23,43.07,39.99,3,12.99,,Platinum,Organic,Co-op,Diamond,8254,0.5647826086956522,8,
7405c16e-69c2-4e2d-8264-16a25ff5c17b,millerricardo,ngalloway@yahoo.com,2025-04-04,Poland,38,Other,Mobile,BattleZone,19,43.1,169.12,2,32.15,,Silver,Ads,Co-op,Diamond,6004,1.6921052631578946,54,
3fc987f5-ff90-4ae9-b7a3-1645d5a53ec2,mmorse,fanderson@hernandez.biz,2025-04-28,Burkina Faso,24,Other,PC,MysticWar,22,45.21,65.77,4,66.69,2025-05-03,Silver,Ads,Co-op,Diamond,3716,3.0313636363636363,30,25.0
bf88ecb8-e412-4856-82d5-930e58f26507,alexaberry,ncastro@gmail.com,2023-11-06,Saint Barthelemy,48,Female,PC,QuestRaid,21,46.72,114.6,6,27.78,2025-05-15,Silver,Social Media,Multiplayer,Platinum,1338,1.322857142857143,569,13.0
ecfdc840-3a65-4b77-bfa8-f3ebde4b0f9c,bwells,zfitzgerald@scott-martinez.net,2023-06-06,Guatemala,39,Male,PC,QuestRaid,20,10.55,125.94,5,10.02,2025-05-06,Platinum,Ads,Co-op,Diamond,2662,0.501,722,22.0
3791d418-0a42-4634-8249-b7d071585f47,johnsoneugene,johnstonrobert@hotmail.com,2025-03-22,Jersey,28,Other,Mobile,MysticWar,27,44.73,140.84,7,9.53,2025-05-06,Silver,Friend,Multiplayer,Platinum,6975,0.3529629629629629,67,22.0
da3c7ae7-5963-428b-a5b3-2fb2ef70741f,judy64,ojones@fields.biz,2024-11-27,Cape Verde,38,Other,Console,BattleZone,22,24.18,129.78,6,11.61,2025-05-05,Free,Ads,Solo,Silver,9091,0.5277272727272727,182,23.0
9736ac63-252c-4001-9db4-f466e98df0c8,thomashernandez,lisaphillips@lopez.com,2025-04-06,Uzbekistan,17,Other,Mobile,QuestRaid,21,37.4,47.56,2,110.35,2025-05-19,Free,Organic,Co-op,Silver,698,5.254761904761905,52,9.0
05a7a655-0deb-49e7-aa58-dd2f637e0fa6,jonesadam,gilbertmichael@mckenzie-sherman.biz,2023-07-30,Montenegro,45,Female,Console,SpeedRun,24,28.85,98.48,6,61.26,2025-05-02,Free,Ads,Co-op,Platinum,2977,2.5524999999999998,668,26.0
8d387092-3ae8-40bd-92a1-19e6ae0356df,raymondgordon,chad40@hotmail.com,2024-01-22,Russian Federation,29,Female,Console,SpeedRun,19,27.06,60.07,3,25.12,2025-05-08,Silver,Ads,Solo,Silver,9583,1.322105263157895,492,20.0
605efba5-cc5a-45ca-bd89-8612e3da6fd7,rosscaroline,thomasautumn@hotmail.com,2024-05-23,Madagascar,21,Other,PC,QuestRaid,28,37.53,107.57,2,90.13,,Platinum,Organic,Co-op,Silver,3254,3.218928571428571,370,
12572b8e-64a5-42cc-9ce7-75c4a295d787,hcole,gardnerdaniel@montgomery.com,2023-10-28,Mayotte,28,Other,Mobile,BattleZone,20,31.62,122.15,3,16.32,2025-05-19,Free,Friend,Co-op,Bronze,205,0.8160000000000001,578,9.0
bdf338d5-00af-4548-b06f-15b0fdda0ab4,sarah36,garciamadeline@hotmail.com,2023-12-08,Cyprus,26,Male,Mobile,MysticWar,17,22.47,158.23,8,28.78,,Free,Social Media,Co-op,Diamond,8209,1.6929411764705884,537,
042a1661-a0fb-48b5-8cf1-100e1b9b28ae,ashley76,ginaspencer@morales.com,2024-09-29,Svalbard & Jan Mayen Islands,23,Female,Mobile,SpeedRun,14,43.08,31.64,4,26.25,2025-05-16,Silver,Organic,Co-op,Silver,647,1.875,241,12.0
ced0ed09-e63f-4de5-9931-5526bde14612,christopher13,allenchristian@hotmail.com,2024-02-06,Macao,48,Male,Mobile,MysticWar,25,30.6,94.0,3,64.07,,Gold,Friend,Multiplayer,Diamond,7405,2.5627999999999997,477,
18051941-d7f0-468c-a6e3-bbb480353758,denniscarter,manningryan@gmail.com,2025-03-06,Costa Rica,15,Other,PC,BattleZone,20,29.9,187.18,9,77.97,2025-05-16,Platinum,Ads,Co-op,Bronze,6964,3.8985,83,12.0
98c85168-c44c-493e-b0bc-34840520b302,fchandler,donaldsondean@yahoo.com,2024-09-27,Vietnam,32,Female,Console,MysticWar,19,41.14,32.25,3,75.53,2025-05-08,Free,Social Media,Multiplayer,Bronze,2101,3.975263157894737,243,20.0
d062a200-0502-4708-ad80-afea75ca8aa2,vgoodman,jeffery33@mercado.com,2024-07-24,Nicaragua,43,Male,PC,QuestRaid,16,27.56,94.11,7,145.25,2025-05-19,Silver,Social Media,Co-op,Gold,2480,9.078125,308,9.0
a699f7f0-a200-468b-8cfa-069bf41c27cd,uferguson,salaskayla@hotmail.com,2024-09-13,Guernsey,16,Male,Mobile,BattleZone,23,22.01,57.21,5,120.08,2025-05-17,Gold,Ads,Multiplayer,Gold,3245,5.2208695652173915,257,11.0
98a4b0be-4a32-49ec-9e78-9bc2b278150f,patriciagray,elizabeth50@yahoo.com,2024-02-21,Belize,43,Female,Console,BattleZone,18,17.1,156.93,4,26.05,,Free,Social Media,Multiplayer,Silver,9256,1.4472222222222222,462,
e6176b5d-59ab-44bc-937d-9e0a01266a0a,nmoore,bwhite@pratt.com,2025-01-14,Cayman Islands,30,Other,Console,BattleZone,20,39.42,120.23,5,2.32,2025-05-18,Free,Social Media,Multiplayer,Diamond,8942,0.11599999999999999,134,10.0
02c3cecb-5d54-4bd6-a393-4995520d7a96,danielbenson,amy11@diaz.com,2023-07-20,Falkland Islands (Malvinas),14,Female,Mobile,BattleZone,23,20.82,36.12,7,63.26,,Platinum,Organic,Multiplayer,Diamond,3144,2.7504347826086954,678,
f39dd725-7fb9-4bf1-972a-ceb7f676ca24,jessicasanchez,suedavis@yahoo.com,2023-12-20,Australia,26,Female,PC,BattleZone,28,53.03,78.34,7,23.4,2025-05-11,Gold,Organic,Co-op,Silver,7728,0.8357142857142856,525,17.0
55bf5cfd-c2f3-4642-a35a-f552d7c86f4b,msmith,hcruz@fisher.com,2024-10-06,Ecuador,37,Female,Mobile,BattleZone,23,44.13,23.65,2,15.94,2025-05-21,Platinum,Social Media,Multiplayer,Platinum,9550,0.6930434782608695,234,7.0
919e5bf4-55b2-4624-b8ca-ac8b2e284885,dennisloretta,perrypaul@braun.net,2024-10-09,Cote d'Ivoire,26,Female,Console,MysticWar,22,36.99,175.0,6,36.0,2025-05-10,Silver,Social Media,Multiplayer,Gold,1349,1.6363636363636365,231,18.0
3b3473dd-7cbf-4fb2-b64f-92dd4ef9a916,wernerkaren,acook@roberts.com,2025-02-16,Togo,18,Female,Console,QuestRaid,21,11.03,170.29,3,101.03,2025-05-07,Silver,Ads,Multiplayer,Silver,3196,4.810952380952381,101,21.0
0b481a45-bce0-4ee4-b8aa-2ca05eb691ee,qsmith,rojastracie@gmail.com,2024-01-03,Korea,37,Male,PC,QuestRaid,13,25.38,121.67,4,55.93,2025-05-15,Platinum,Ads,Multiplayer,Bronze,3869,4.302307692307692,511,13.0
e56a325f-3d00-4f36-b115-d728518707a2,jessica04,hyoder@hotmail.com,2024-03-01,Gibraltar,42,Male,Mobile,SpeedRun,23,28.06,12.45,8,128.36,2025-05-03,Free,Social Media,Solo,Diamond,1338,5.580869565217392,453,25.0
09460fea-b64b-42c8-848f-7e145b2c391d,boyermario,nancywebb@yahoo.com,2023-07-18,Uganda,35,Other,Mobile,QuestRaid,27,17.3,147.71,5,45.95,2025-05-18,Silver,Organic,Co-op,Gold,452,1.701851851851852,680,10.0
5868b076-140f-490e-a827-8c8718c62707,deniseray,jennifer11@williams.biz,2024-10-05,Nepal,47,Female,Console,BattleZone,32,34.74,41.93,4,2.6,2025-05-21,Free,Ads,Solo,Gold,4209,0.08125,235,7.0
bfa6b350-114a-4d3b-939a-229894d42746,edward88,josephbuchanan@davis.com,2023-10-31,Lesotho,36,Other,Console,SpeedRun,29,25.06,48.71,8,0.71,2025-05-08,Silver,Organic,Solo,Gold,947,0.024482758620689653,575,20.0
9857d80c-d79b-4b26-9357-1524ae5d9aba,jasonsparks,matthew12@larsen.com,2024-12-14,Palau,45,Female,Console,BattleZone,16,49.27,92.68,6,45.68,,Free,Organic,Multiplayer,Platinum,4053,2.855,165,
5489feb5-a95c-4cba-9240-c0d2b4c546b2,nkrueger,robertmendez@hotmail.com,2024-04-22,Holy See (Vatican City State),21,Male,PC,QuestRaid,19,20.62,133.81,7,109.51,2025-05-14,Gold,Social Media,Solo,Gold,3912,5.763684210526316,401,14.0
7978b2d0-006c-46df-a481-baa98c98590b,emily21,vmaxwell@vasquez.net,2024-05-17,Sao Tome and Principe,36,Male,PC,SpeedRun,20,49.72,73.4,5,43.53,2025-05-08,Silver,Organic,Multiplayer,Silver,838,2.1765,376,20.0
a28d333b-cbbf-4d00-ae87-0825316429fa,kristina11,randy26@yahoo.com,2025-03-15,Montserrat,30,Other,Mobile,QuestRaid,25,19.0,53.46,7,17.67,,Free,Friend,Solo,Diamond,7235,0.7068000000000001,74,
15a73d0b-0fc7-425a-a7a0-1e6a3ce3a13a,hamptonlauren,ujones@gmail.com,2024-05-08,Falkland Islands (Malvinas),41,Male,PC,MysticWar,17,21.34,100.8,2,62.94,,Silver,Organic,Solo,Bronze,4019,3.7023529411764704,385,
8b7ed8e7-746d-439b-aaed-3e73fe803bd2,johnmartin,isaac42@sutton.net,2024-05-11,Egypt,22,Other,Console,BattleZone,14,40.67,118.14,5,151.87,,Platinum,Organic,Solo,Bronze,3098,10.847857142857142,382,
ca45bd0c-c826-4adc-9d94-059820198004,gravesrobin,hoganalison@hudson-cole.org,2024-02-16,Moldova,39,Male,PC,MysticWar,29,39.88,6.67,7,204.91,2025-05-21,Gold,Organic,Solo,Bronze,401,7.065862068965517,467,7.0
18ac69d8-0bfe-4c27-92f4-c56cfd183a0c,fhodges,huertamichael@hotmail.com,2025-04-10,Indonesia,25,Male,Console,SpeedRun,19,27.31,61.52,5,4.28,2025-05-11,Platinum,Ads,Multiplayer,Platinum,3592,0.22526315789473686,48,17.0
e3fc0114-0388-4257-aa07-54e3e8b9a336,calvinlopez,holderaaron@hotmail.com,2025-03-10,Pakistan,26,Other,Console,BattleZone,25,27.71,178.99,6,26.57,2025-05-16,Free,Organic,Co-op,Gold,7440,1.0628,79,12.0
89d9e67f-5ab3-4928-9282-786b20690499,maysgeorge,dthomas@yahoo.com,2024-06-21,Taiwan,44,Other,PC,BattleZone,12,23.42,121.71,0,58.12,2025-05-06,Free,Ads,Co-op,Diamond,8452,4.843333333333333,341,22.0
b2c5421c-2042-48bf-8462-d7943ca7c8f3,fadams,pharvey@gmail.com,2025-03-28,Cuba,43,Male,PC,QuestRaid,23,25.0,184.04,3,13.64,2025-05-21,Platinum,Friend,Co-op,Diamond,6741,0.5930434782608696,61,7.0
422b4f1a-260d-45ec-be68-dc9bfa518bff,michael70,kimrichardson@gmail.com,2024-12-04,Egypt,44,Female,Mobile,QuestRaid,18,40.46,131.28,5,0.61,2025-05-20,Silver,Social Media,Co-op,Silver,3513,0.033888888888888885,175,8.0
11f99838-e732-4a81-9967-1cb01d4ff003,glevy,nperry@yahoo.com,2024-09-29,Timor-Leste,38,Female,PC,BattleZone,20,42.38,141.67,6,3.09,2025-05-14,Free,Friend,Multiplayer,Silver,4901,0.1545,241,14.0
91a8ab05-6f2d-4ac6-896c-78e22a6bbccb,mgreene,jbird@gmail.com,2024-03-10,Holy See (Vatican City State),48,Male,Console,SpeedRun,15,42.19,201.8,6,33.59,2025-05-18,Platinum,Friend,Co-op,Bronze,5579,2.2393333333333336,444,10.0
24dc42ad-e970-4372-8a16-95d85dcffa79,amanda62,robert87@pearson-sawyer.com,2023-07-23,Cayman Islands,33,Other,Console,MysticWar,19,39.34,80.69,10,11.29,,Platinum,Friend,Co-op,Diamond,8514,0.5942105263157894,675,
79b74f55-ce08-45dd-aea9-71ec73b1bd46,nicole26,nrussell@hotmail.com,2024-06-01,Malaysia,25,Male,Mobile,QuestRaid,23,38.65,76.34,7,0.96,,Silver,Organic,Co-op,Platinum,1507,0.041739130434782605,361,
